Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME98710;The Hungarian Rebellion;;;;;;;;;;;;;
EVTDESC98710;Resentment has been brewing among Hungarians ever since the federation's formation. Their leaders have been loudly proclaiming that they gave no approval for this violation of their constitutional rights, and that German officials proceeded regardless of Hungarian concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98711;The Czech Rebellion;;;;;;;;;;;;;
EVTDESC98711;Resentment has been brewing among the Czechs ever since the federation's formation. Their leaders have been loudly proclaiming that German officials proceeded regardless of Czech concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98712;The Romanian Rebellion;;;;;;;;;;;;;
EVTDESC98712;Resentment has been brewing among the Romanians ever since the federation's formation. Their leaders have been loudly proclaiming that German officials proceeded regardless of Romanian concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98713;The Croatian Rebellion;;;;;;;;;;;;;
EVTDESC98713;Resentment has been brewing among the Croatians ever since the federation's formation. Their leaders have been loudly proclaiming that German officials proceeded regardless of Croatian concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98714;The Slovene Rebellion;;;;;;;;;;;;;
EVTDESC98714;Resentment has been brewing among the Slovenes ever since the federation's formation. Their leaders have been loudly proclaiming that German officials proceeded regardless of Slovene concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98715;The Slovakian Rebellion;;;;;;;;;;;;;
EVTDESC98715;Resentment has been brewing among the Slovakians ever since the federation's formation. Their leaders have been loudly proclaiming that German officials proceeded regardless of Slovakian concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98716;The Polish Rebellion;;;;;;;;;;;;;
EVTDESC98716;Resentment has been brewing among the Polish ever since the federation's formation. Their leaders have been loudly proclaiming that German officials proceeded regardless of Polish concerns. In some cities, the protests have even become violent and authorities report difficulty in keeping things under control.;;;;;;;;;;;;;
EVTNAME98720;End of the Federation;;;;;;;;;;;;;
EVTDESC98720;With the loss of Hungary, the entire basis for the Danubian Federation has begun to crumble. The other ethnic groups are questioning the dominance that the German majority will exert without the Hungarians to counter-balance them, and increasingly there are demands for the federation to be undone. Some Germans are fine with this, preferring to return to the Austria that was, but many of them say that these other groups should not be permitted to break away. They say the Austrian Empire should be restored-- by force, if need be.;;;;;;;;;;;;;
EVTDESC98721;With the Danubian government having become a totalitarian regime, resentment among the various ethnic groups has reached a boiling point. They are demanding their independence, something which would see an end to the federation as it currently exists. The German majority is fine with this, though some are also suggesting the temerity of these rebels is beyond the pale and the federation should be maintained-- by force, if need be.;;;;;;;;;;;;;
EVTNAME98725;The Call for Arab Unity;;;;;;;;;;;;;
EVTDESC98725;The call has gone out across the world: a nation has risen to lead the arab masses into the future, a greater power that can withstand the onslaught of colonialism by the European powers. They must rise up and join $COUNTRY$, or forever spend their lives as servants to foreign masters.;;;;;;;;;;;;;
EVTNAME98735;Islamic Fervor in $COUNTRY$;;;;;;;;;;;;;
EVTDESC98735;A sentiment of Islamic nationalism is sweeping $COUNTRY$, as people begin to clamor for unification with the Islamic Caliphate. We have little reason to doubt that they would object to a petition of annexation.;;;;;;;;;;;;;
EVTNAME98800;$STATENAME$ Colonial Incorporation;;;;;;;;;;;;;
EVTDESC98800;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Nigerian colony.;;;;;;;;;;;;;
EVTDESC98805;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Togolese colony.;;;;;;;;;;;;;
EVTDESC98806;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Gambian colony.;;;;;;;;;;;;;
EVTDESC98807;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Ivorian colony.;;;;;;;;;;;;;
EVTDESC98810;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Sierra Leonean colony.;;;;;;;;;;;;;
EVTDESC98815;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Guinean colony.;;;;;;;;;;;;;
EVTDESC98820;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Senegalese colony.;;;;;;;;;;;;;
EVTDESC98822;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Algerian colony.;;;;;;;;;;;;;
EVTDESC98825;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Nigerien colony.;;;;;;;;;;;;;
EVTDESC98830;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Chadian colony.;;;;;;;;;;;;;
EVTDESC98835;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Cameroonian colony.;;;;;;;;;;;;;
EVTDESC98837;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Gabonese colony.;;;;;;;;;;;;;
EVTDESC98840;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Congolese colony.;;;;;;;;;;;;;
EVTDESC98845;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Free Congo State colony.;;;;;;;;;;;;;
EVTDESC98852;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Central African colony.;;;;;;;;;;;;;
EVTDESC98858;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Sudanese colony.;;;;;;;;;;;;;
EVTDESC98860;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Zambian colony.;;;;;;;;;;;;;
EVTDESC98865;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Kenyan colony.;;;;;;;;;;;;;
EVTDESC98870;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Tanganyikan colony.;;;;;;;;;;;;;
EVTDESC98875;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Malian colony.;;;;;;;;;;;;;
EVTDESC98880;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Libyan colony.;;;;;;;;;;;;;
EVTDESC98883;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Zanzibar colony.;;;;;;;;;;;;;
EVTDESC98884;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Angolan colony.;;;;;;;;;;;;;
EVTDESC98885;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Mozambican colony.;;;;;;;;;;;;;
EVTDESC98890;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Mauretanian colony.;;;;;;;;;;;;;
EVTDESC98891;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into Morrocco.;;;;;;;;;;;;;
EVTDESC98892;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Ghanian colony.;;;;;;;;;;;;;
EVTDESC98893;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Burkinabe colony.;;;;;;;;;;;;;
EVTDESC98895;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Ugandan colony.;;;;;;;;;;;;;
EVTNAME1316081;The Kowloon Incident;;;;;;;;;;;;;
EVTDESC1316081;A drunken riot by a large group of British sailors ashore at Kowloon has resulted in the death of a local man. By rights, the sailors should be tried and executed by the Qing magistrate. The British, however, have demanded extraterritoriality-- meaning their citizens would be tried by British judges. This will inevitably lead to their release and the anger of our citizens, but demanding these mens' executions could lead to war.;;;;;;;;;;;;;
EVTNAME1316082;The Unequal Treaty;;;;;;;;;;;;;
EVTDESC1316082;The war with $FROMCOUNTRY$ is not going well. These damnable foreigners are in our lands and blockading our ports, and to the embarassment of our government there seems to be little we can do to stop them. $FROMCOUNTRY_ADJ$ diplomats have approached us to negotiate a 'fair' settlement. While we could drag the war on and see if the $FROMCOUNTRY_ADJ$ have the wherewithal to finish their assault, it might be in our best interest to give them a concession port and reparations. Indeed, this might even help us in some ways, though the loss to our prestige would be considerable.;;;;;;;;;;;;;
EVTNAME1316083;$FROMCOUNTRY$ Agrees;;;;;;;;;;;;;
EVTDESC1316083;The $FROMCOUNTRY_ADJ$ rulership has signed our peace treaty, granting us a concession port on their coast as well as reparations. This has improved relations between our countries tremendously, and should go a long way to ensuring $COUNTRY_ADJ$ influence in China remains strong.;;;;;;;;;;;;;
EVTNAME1316084;$FROMCOUNTRY$ has Refused!;;;;;;;;;;;;;
EVTDESC1316084;The $FROMCOUNTRY_ADJ$ have refused to submit. The war must go on.;;;;;;;;;;;;;
EVTNAME1316085;The Treaty of Shimonoseki;;;;;;;;;;;;;
EVTDESC1316085;The war with $FROMCOUNTRY$ is not going well. The damnable Japanese are in our lands and blockading our ports, and to the embarassment of our government there seems to be little we can do to stop them. $FROMCOUNTRY_ADJ$ diplomats have approached us to negotiate a 'fair' settlement-- hand over Formosa and pay reparations. While we could drag the war on and see if the $FROMCOUNTRY_ADJ$ have the wherewithal to finish their assault, it might be in our best interest to give them what they want, though the loss to our prestige would be considerable.;;;;;;;;;;;;;
EVTNAME1316086;$FROMCOUNTRY$ Agrees;;;;;;;;;;;;;
EVTDESC1316086;The $FROMCOUNTRY_ADJ$ rulership has signed our peace treaty, granting us Formosa as well as reparations. This has improved relations between our countries tremendously, and should go a long way to ensuring $COUNTRY_ADJ$ influence in Asia remains strong.;;;;;;;;;;;;;
EVTDESC1316175;We have lost all patience with the barbarians who call themselves our 'masters'. They ignore our laws, our customs, and force themselves upon the generosity of the $COUNTRY_ADJ$ throne at every opportunity. It is time we turned them out, refused them their free reign in our lands and ports, and demonstrated the true might of our Emperor.;;;;;;;;;;;;;
EVTNAME1316176;$COUNTRY_ADJ$ Envoy Ejected;;;;;;;;;;;;;
EVTDESC1316176;Relations have been cool with $FROMCOUNTRY$, laced with bitterness over our nation's superiority. Lately the situation has reached a boiling point, and we have received a report that the $COUNTRY_ADJ$ envoy to the $FROMCOUNTRY_ADJ$ court has been ejected. Indeed, $COUNTRY_ADJ$ nationals throughout $FROMCOUNTRY$ are reporting harassment and outright violence. $COUNTRY_ADJ$ are being refused berth at Chinese harbors. This is a systematic campaign by the $FROMCOUNTRY_ADJ$ emperor to reduce our influence.;;;;;;;;;;;;;
EVTNAME1316180;Empire of the Great Qing;;;;;;;;;;;;;
EVTDESC1316180;China has no need for, nor interest in, foreigners and their gifts no matter how ingenious they may be. It is only due to the emperor's generosity that foreigners are allowed to trade at all, and all such trade must take place at our will. The yi barbarians should tremble as they obey us and show no negligence! Barbarians shall bow down before the Chinese emperor in the manner customary for tributary envoys.;;;;;;;;;;;;;
EVTNAME1316181;The Arrow Incident;;;;;;;;;;;;;
EVTDESC1316181;Qing officials recently boarded the Arrow, a Chinese-owned ship (a lorcha) that was suspected of piracy and smuggling. Twelve Chinese crew members were arrested on suspicion of piracy by the Qing authorities. British officials have demanded the release of the sailors, however, claiming that because the ship had recently been British-registered, it was under their protection. The Imperial court has been enraged by this claim, suggesting that agreeing to British demands would give smugglers free reign throughout China.;;;;;;;;;;;;;
EVTDESC1316182;Qing officials recently boarded the Arrow, a ship that-- according to all reports-- was flying British colors at the time. The Chinese claim this isn't the case, and we've received news that they intend to crack down on the opium trade throughout the Empire. The British government is up in arms, saying that we must exert our influence over the Qing if we are to retain our position in the Far East.;;;;;;;;;;;;;
EVTNAME131709;The Kowloon Incident;;;;;;;;;;;;;
EVTDESC131709;An incident that began with drunken sailors murdering a Chinese man has escalated into a larger crisis with the Qing government. We have insisted that these sailors be tried by a British judge-- the barbaric Chinese judicial system would result in these men getting anything but a fair trial. The chinese have demanded the men be turned over, and what's more that they be given the right to punish British citizens as needed. The confrontation has resulted in larger trade sanctions being applied against British merchants, and threats of worse. Our prestige as an Empire to be reckoned with is being threatened.;;;;;;;;;;;;;
EVTNAME131710;The Unequal Treaty;;;;;;;;;;;;;
EVTDESC131710;In a display of diplomatic force, $FROMCOUNTRY_ADJ$ diplomats have forced $COUNTRY$ to sign a treaty with them, forcing numerous trade as well as territory concessions.;;;;;;;;;;;;;
EVTNAME131711;The Simla Convention;;;;;;;;;;;;;
EVTDESC131711;British diplomats have approached the Tibet government, hoping to broker a peaceful arrangement between Tibet and China now that Tibet is independent. No doubt they intend to gain influence and territory in our nation, as well as an ally against Chinese aggression,, but the prospect of war should the negotiations fail seems likely.;;;;;;;;;;;;;
EVTDESC131712;British diplomats have approached the $COUNTRY_ADJ$ government, hoping to broker a peaceful arrangement between Tibet and $COUNTRY$ now that Tibet is independent. No doubt they intend to gain influence and territory in Tibet, as well as an ally against $COUNTRY_ADJ$ aggression,, but the prospect of war should the negotiations fail seems likely.;;;;;;;;;;;;;
EVTNAME131713;$FROMCOUNTRY$ Has Agreed;;;;;;;;;;;;;
EVTDESC131713;$FROMCOUNTRY_ADJ$ have agreed to the arrangements made at the Simla Convention, and our relations with them have improved as a result-- not to mention our prestige.;;;;;;;;;;;;;
EVTNAME131714;$FROMCOUNTRY$ Has Refused;;;;;;;;;;;;;
EVTDESC131714;$FROMCOUNTRY_ADJ$ have refused the arrangements made at the Simla Convention, and our relations with them have cooled as a result.;;;;;;;;;;;;;
EVTNAME131715;The New Army;;;;;;;;;;;;;
EVTDESC131715;Our efforts to modernize the Beiyang army have borne fruit, but this has necessitated the division of authority among regional forces. The generals in charge of these forces, 'warlords' as some call them, have been gaining a great deal of power. They are part of the Beiyang Army, but fight amongst themselves... And, far worse, are critical of the $COUNTRY_ADJ$ government. We will need to watch these generals carefully.;;;;;;;;;;;;;
EVTNAME131720;Spread of Anhui Influence;;;;;;;;;;;;;
EVTDESC131720;Warlord influence has begun to spread into $STATENAME$. These generals are still loyal to $COUNTRY$, but it is becoming increasingly apparent that they are taking control of a significant portion of the country. Officials in $CAPITAL$ are alarmed.;;;;;;;;;;;;;
EVTNAME131721;Spread of Guangdong Influence;;;;;;;;;;;;;
EVTNAME131722;Spread of Guangxi Influence;;;;;;;;;;;;;
EVTNAME131723;Spread of Hunan Influence;;;;;;;;;;;;;
EVTNAME131724;Spread of Fengtian Influence;;;;;;;;;;;;;
EVTNAME131725;Spread of Ma Influence;;;;;;;;;;;;;
EVTNAME131726;Spread of Yunnan Influence;;;;;;;;;;;;;
EVTNAME131727;Spread of Shanxi Influence;;;;;;;;;;;;;
EVTNAME131728;Spread of Sichuan Influence;;;;;;;;;;;;;
EVTNAME131729;Spread of Xinjiang Influence;;;;;;;;;;;;;
EVTNAME131730;The Warlord Era;;;;;;;;;;;;;
EVTDESC131730;Resistance against the $CAPITAL$ government has culminated in a breakdown in authority. What began with several of the outlying warlords declaring their indepedence has ended with the most powerful generals in the Beiyang Army struggling for control. A contest has begun regarding who will control the future of China's destiny, and most are certain it will not be long before the entire nation is engulfed in war.;;;;;;;;;;;;;
EVTNAME131735;The Struggle for China;;;;;;;;;;;;;
EVTDESC131735;Now that we are free, we must choose where we stand in the ensuing struggle for the nation's destiny: either side with the Kuomintang and fight for domination of the republic or side with the Beiyang and fight for domination of a united China. Alternatively, we can declare our neutrality in the conflict and let the chips fall where they may.;;;;;;;;;;;;;
EVTNAME131736;The Guominjun Clique;;;;;;;;;;;;;
EVTDESC131736;A $COUNTRY_ADJ$ general by the name of Feng Yuxiang has betrayed his superiors and broken off from the Beiyang armies. He and his supporters have taken the territory under their control and formed a new clique, swearing to topple the $COUNTRY_ADJ$ government.;;;;;;;;;;;;;
EVTNAME131740;Leader of the Kuomintang;;;;;;;;;;;;;
EVTDESC131740;The leaders of the Kuomintang are preparing for their drive on Beijing, and $COUNTRY$ is expected to answer the call. Either we side with Nationalist China now, or we must abandon the Kuomintang cause and seek our own destiny.;;;;;;;;;;;;;
EVTNAME131741;$FROMCOUNTRY$ Joins the Kuomintang;;;;;;;;;;;;;
EVTDESC131741;$FROMCOUNTRY$ has answered the call, and will unite their forces with ours.;;;;;;;;;;;;;
EVTNAME131742;The War of Reunification;;;;;;;;;;;;;
EVTDESC131742;The $COUNTRY_ADJ$ people are crying out for the nation to once again unify. We must gather our strength and strike out at those who would divide China, leaving it weak for foreigners to prey upon. Already the banners are in the streets, and $COUNTRY$'s generals are saying now is the time to launch an offensive.;;;;;;;;;;;;;
EVTNAME131743;War with $FROMCOUNTRY$!;;;;;;;;;;;;;
EVTDESC131743;We have received reports that the $FROMCOUNTRY_ADJ$ army is massing on our mutual border, ready to make a massive offensive into $COUNTRY_ADJ$ territory. It seems a war is upon us, whether we like it or not: either they destroy us or we destroy them.;;;;;;;;;;;;;
EVTNAME131745;Chinese Reunification;;;;;;;;;;;;;
EVTDESC131745;The call has come from the capital: the era of warlords is over, and all the Chinese peoples must unite under a single flag. This means $COUNTRY$ must either submit to Beijing's rule or face more war against a strong and unified foe. Your generals stand ready to receive your command.;;;;;;;;;;;;;
EVTNAME131746;The Island of Formosa;;;;;;;;;;;;;
EVTDESC131746;Now that we own the island of Formosa, the local Min population has begun to organize itself-- presumably towards the end of breaking away from $COUNTRY_ADJ$ control.;;;;;;;;;;;;;
EVTNAME1600010;The Taiping Rebellion;;;;;;;;;;;;;
EVTDESC1600010;It is as we feared-- the so-called 'Heavenly Kingdom' has assumed control of lands in the south, and any attempts by the local governors to resume authority have failed. It is an embarassment to the prestige of the Imperial throne that we must deign to recognize that these rebels exist and must be dealt with once and for all. Some are even beginning to question the Mandate of Heaven if such a threat is possible. If we do not act, however, the rebels will surely gain control over not only the south but perhaps all of China.;;;;;;;;;;;;;
EVTNAME160004;Truce With the Manchu;;;;;;;;;;;;;
EVTDESC160004;Though we are not yet done battling the hated Manchu, for the moment the Heavenly Kingdom claims victory. We have forced a truce, and now the Manchu will need to deal with rebellions across their land as the people realize their mandate to rule no longer exists. All the world watches us.;;;;;;;;;;;;;
EVTNAME160006;The War Against Taiping;;;;;;;;;;;;;
EVTDESC160006;The continued existence of the Taiping rebels is an embarassment to the Qing government and our Emperor. Calls have been made for the war to resume, and this time for a national effort be started to draft men into the Qing army. There will be considerable resistance, but the Emperor has decreed that the Heavenly Kingdom must be destroyed!;;;;;;;;;;;;;
EVTNAME160007;The War Against the Manchu;;;;;;;;;;;;;
EVTDESC160007;The truce with the Qing Emperor has come to an end, and already the calls have begun for the Taiping Revolution to continue. The Manchu must be thrown down! All of China must be freed!;;;;;;;;;;;;;
EVTNAME160008;The Taiping Are Victorious!;;;;;;;;;;;;;
EVTDESC160008;We have overthrown the hated Manchu and taken control of all China. Now, as the world watches, the true test comes: transforming the nation into the true Heavenly Kingdom.;;;;;;;;;;;;;
EVTNAME160011;The Female Shortage;;;;;;;;;;;;;
EVTDESC160011;Due to the low value assigned to the birth of daughters, female infanticide has become wide-spread across much of China. The practice has become so common, in fact, it has led to a shortage of women.;;;;;;;;;;;;;
EVTNAME160012;Taiping Missionaries in $STATENAME$;;;;;;;;;;;;;
EVTDESC160012;We have received reports of Christian missionaries in $PROVINCENAME$, followers of the so-called 'Heavenly Kingdom'. Their actions would not be so objectionable if they were not also preaching sedition against the Manchu-- and, far worse, though provincial governors have attempted to halt the missionaries this has only seemed to stir up support for them even further. There are sightings of their pamphlets all over $STATENAME$ now!;;;;;;;;;;;;;
EVTNAME160013;Anti-Manchu Sentiment;;;;;;;;;;;;;
EVTDESC160013;To many people in China, the Qing Dynasty is seen as ineffective and corrupt, ruled by Manchu foreigners. Bitter hatred has been stirring, particularly in the south. This is especially true in $STATENAME$, where there are reports of rioting after a recent confrontation between locals and Manchu officials.;;;;;;;;;;;;;
EVTNAME160017;Pro-Christian Riots in $STATENAME$!;;;;;;;;;;;;;
EVTDESC160017;Followers of the 'Heavenly Kingdom' are causing further problems in the south. They are already heavily fortified within $PROVINCENAME$, and many Qing advisors consider it completely beyond our control. Anarchy seems rampant, and all throughout $STATENAME$ these rebels are shouting treason. Can nobody do something about this?;;;;;;;;;;;;;
EVTNAME160020;The Taiping Sect Spreads!;;;;;;;;;;;;;
EVTDESC160020;The followers of the so-called 'Heavenly Kingdom' have spread their influence even further. According to officials in $STATENAME$, the Christian rebels have been spotted in $PROVINCENAME$ and sentiment against the Qing Dynasty is on the rise throughout the entire state.;;;;;;;;;;;;;
EVTNAME160025;The Death of Hong Xiuquan;;;;;;;;;;;;;
EVTDESC160025;Our beloved leader, the glorious and most holy Hong Xiuquan, has passed away-- ascended into Heaven to receive his just rewards from God. Those of us who remain must now look to what will become of the Heavenly Kingdom without his guidance. There are some who say that his son, Hong Tianguifu, should be given the reins of power. Others say that Hong Tianguifu is a buffoon and that a proper republic is the way forward. Still others say the unthinkable-- that Hong Xiuquan's death is a sign that the Heavenly Kingdom has lost favor with God, and that the only way to restore it is restore the Qing Dynasty to the Imperial throne-- without, of course, allowing the Manchu to rule the south like errant lapdogs.;;;;;;;;;;;;;
EVTNAME160026;Retreat to Formosa;;;;;;;;;;;;;
EVTDESC160026;With our holdings on the mainland lost, all we have left is our stronghold on the island of Formosa. The suggestion among what little remains of the $COUNTRY_ADJ$ government is that we abandon $CAPITAL$ and move the capital to Taibei. This does not guarantee our safety by any means, but it may be the only means of survival we possess.;;;;;;;;;;;;;
EVTNAME160501;Missionaries in $PROVINCENAME$;;;;;;;;;;;;;
EVTDESC160501;Christian missionaries are stirring up trouble in southern China, handing out pamphlets in an effort to gain converts. This would not be so objectionable were the pamphlet not also preaching sedition against the Qing Dynasty. The fact that so many in $PROVINCENAME$ are willing to listen to these fools is worrying.;;;;;;;;;;;;;
EVTNAME160502;Anti-Manchu Sentiment;;;;;;;;;;;;;
EVTDESC160502;To many people in China, the Qing Dynasty is seen as ineffective and corrupt, ruled by Manchu foreigners. Bitter hatred has been stirring, particularly in the south. This is especially true in $PROVINCENAME$, where there are reports of rioting after a recent confrontation between locals and Manchu officials.;;;;;;;;;;;;;
EVTNAME1605020;The Death of Hong Xiuquan;;;;;;;;;;;;;
EVTDESC1605020;After a period of self-enforced isolation, Hong Xiuquan has died-- some say of poison, others of illness. Regardless of the cause, the nation has been thrown into mourning for their beloved leader. Hong Xiuquan's son, Hong Tianguifu, is ready to step into his father's role as leader, but there are some who fear he will be unsuitable. They are advocating a restoration of the Qing dynasty. Others say that $COUNTRY$ must become a republic, in emulation of western powers. Whether $COUNTRY$ is ready for such a change is difficult to say.;;;;;;;;;;;;;
EVTNAME16050214;Retreat to Taiwan;;;;;;;;;;;;;
EVTDESC16050214;With our holdings on the mainland lost, all we have left is our stronghold on the island of Taiwan. The suggestion among what little remains of the Kuomintang government is that we abandon $CAPITAL$ and move the capital to Taipei. This does not guarantee our safety by any means, but it may be the only means of survival we possess.  We shall however never relinquish our rightful claim to the mainland.;;;;;;;;;;;;;
EVTNAME16050215;Victory over the Kuomintang;;;;;;;;;;;;;
EVTDESC16050215;With their armies deafeated, their provinces occupied and their government retreating to Taiwan it has become clear that the Kuomintang no longer has the will to fight.  We may now claim dominance over China.;;;;;;;;;;;;;
EVTNAME162503;The Taiping Sect Spreads!;;;;;;;;;;;;;
EVTDESC162503;The followers of the so-called 'Heavenly Kingdom' have infested yet another province. According to officials in $PROVINCENAME$, followers of Hong Xiuquan have been spotted and sentiment against the Qing Dynasty is on the rise.;;;;;;;;;;;;;
EVTNAME164503;The Heavenly Kingdom;;;;;;;;;;;;;
EVTDESC164503;A troublemaker has arisen in the southern lands. According to reports, this man claims to have received a vision to the effect that he is the younger brother of Jesus Christ and was sent to rid China of the corrupt Manchu Qing Dynasty rulers. He has been winning converts to Christianity, and it seems there are many willing to listen to his words of sedition and join his so-called 'Heavenly Kingdom'.;;;;;;;;;;;;;
EVTNAME164504;Hong Xiuquan;;;;;;;;;;;;;
EVTDESC164504;The man behind the so-called 'Heavenly Kingdom' has been given a name: Hong Xiuquan. A former farmer who attempted the civil service examinations in Guangzhou and failed, he has now become a charismatic visionary taking advantage of anti-Manchu sentiment in the south. Some say he is crazed and mad, but regardless he is a danger to the Qing Dynasty and his words are finding eager ears.;;;;;;;;;;;;;
EVTNAME164505;Yang Xiuqing;;;;;;;;;;;;;
EVTDESC164505;Reports have arrived at the palace that a firewood seller has taken to walking the Southlands, claiming to speak with the voice of God. Regardless of his seeming madness, the man has proven very effective at spreading the word of the so-called 'Heavenly Kingdom'.;;;;;;;;;;;;;
EVTNAME164599;The Xinhai Revolution;;;;;;;;;;;;;
EVTDESC164599;The forces of revolution have turned against the $COUNTRY_ADJ$ Emperor. With dissent threatening to spread into chaos, leaders of the Beiyang army have demanded the Emperor abdicate his throne. Cheering crowds in $CAPITAL$ greeted the news, but few are aware of the forces now lining up to take control of the government. Kuomintang revolutionaries have demanded a transformation of $COUNTRY$ into a republic with free elections. Army leaders, however, have threatened to oppose the Kuomintang and demanded the republic be under strict Beiyang control.;;;;;;;;;;;;;
EVTNAME164600;The Tongmenghui;;;;;;;;;;;;;
EVTDESC164600;Revolutionary societies are springing up all over China, and recently we have received word that several of these societies have banded together as the Tongmenghui or 'Chinese United League'. Their stated goal is the revival of Zhonghua, or the concept that China should be a nation ruled by a republic that represents all of its various peoples. These revolutionaries wish to see $COUNTRY$ freed of foreigner influence, and do not seem satisifed to wait and see what reforms the $COUNTRY_ADJ$ monarchy will provide. What's more worrying is that some of the regional warlords appear to be assisting them.;;;;;;;;;;;;;
EVTNAME164601;Revolutionary Uprising in $STATENAME$;;;;;;;;;;;;;
