Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
opt_disable_succession_wars_desc;Disable all events related to the war of Spanish (1701), Polish (1733) and Austrian(1745) succession. Disabling this will cause the wars to not happen.;;;;;;;;;;;;;
opt_enable_succession_wars_title;Option: Re-enable Succession wars;;;;;;;;;;;;;
opt_enable_succession_wars_desc;Reenables the succession wars.;;;;;;;;;;;;;
opt_disable_railroad_wars_and_landgrabs_title;Option: Disable Landgrabs and Railroaded wars;;;;;;;;;;;;;
opt_disable_railroad_wars_and_landgrabs_desc;Disable flavor events that force nations to go to war with each other,(for example: events for the anti-swedish coalition) and events that railroad colonization of india. This decision will NOT disable puppet or nation uprising-type events;;;;;;;;;;;;;
opt_enable_railroad_wars_title;Option: Re-enable Landgrabs and Railroaded wars;;;;;;;;;;;;;
opt_enable_railroad_wars_desc;Re-enable landgrabs and railroaded wars;;;;;;;;;;;;;
opt_disable_micronations_title;Option: Disable Micronations;;;;;;;;;;;;;
opt_disable_micronations_desc;Annexes micronations to their neighbouring states;;;;;;;;;;;;;
call_in_sejm_title;Summon a Sejm meeting;;;;;;;;;;;;;
call_in_sejm_desc;Call a meeting of the parliment to either allow us to justify wars, enact tax laws or lower miltancy and counciousness.;;;;;;;;;;;;;
enact_vivente_rege_title;Enact the "Vivente Rege" reform;;;;;;;;;;;;;
enact_vivente_rege_desc;Vivente rege is a form of king's election, where the king's successor, usually of the same dynasty, was elected before the old king died. It was an important element of politics in Poland during the times of the nobilities' election of kings, when monarchs would attempt to push through the election of their heir, and Polish nobility (szlachta) would oppose it, on the grounds that it would lead to absolute monarchy.;;;;;;;;;;;;;
form_mongol_empire_title;Reclaim the Great Khan's legacy;;;;;;;;;;;;;
form_mongol_empire_desc;The empire of Genghis Khan has fallen, broken into many parts. We must restore his legacy by replicating the Great Khan's conquests. We will reconquer the Mongol Empire!;;;;;;;;;;;;;
form_yuan_title;Restore Great Yuan;;;;;;;;;;;;;
form_yuan_desc;The heirs of Kublai Khan once ruled over all Chinese and Mongol lands. Let us rise to reclaim the legacy of the old Yuan and crush the weaker lineages that have attempted to claim the Empire that is our birthright!;;;;;;;;;;;;;
khanate_to_feudal_desc;The time has come to abandon the ways of the nomads, come out of the steppes and begin the modernisation of our country after the west!;;;;;;;;;;;;;
khanate_religious_conversion_desc;As we modernise, we cannot forget about the most integral part of our society - Our religion.;;;;;;;;;;;;;
enact_new_constitution_spc_title;Viva la pepa!;;;;;;;;;;;;;
enact_new_constitution_spc_desc;The Cortes of Cádiz produced the first written Spanish constitution, promulgated in Cádiz on 19 March 1812, and is regarded as the founding document of liberalism in Spain. It is one of the first examples of classical liberalism or conservative liberalism worldwide. It came to be called the "sacred code" of the branch of liberalism that rejected a part of the French Revolution."La Pepa" or "The Seed" later defined Spanish and Spanish American liberalism for the early 19th century and was one of the most liberal of its time.;;;;;;;;;;;;;
form_morocco_title;Form The Kindgom of Morocco;;;;;;;;;;;;;
form_morocco_desc;While she has often been divided Morocco is considered by many to be the strongest nation in the Maghreb spiritually, economically and militarily. Once we control all of the constituent principalities of the kingdom we can reunite the area and rule the western Maghreb from Marrakesh as so many dynasties have done before us.;;;;;;;;;;;;;
form_andalusia_title;Form Andalusia;;;;;;;;;;;;;
form_andalusia_desc;Once all of Iberia was ruled by the glorious Muslim rulers of Andalusia. Let us undo the shameful Christian Reconquista and retake the lands of our ancestors.;;;;;;;;;;;;;
centralize_morocco_title;Centralize Morocco;;;;;;;;;;;;;
centralize_morocco_desc;For years our dynasty had to deal with rebelious, filthy vassals, but no more! With the new western values and rulling techniques we can reform our kingdom and make the vassal be a direct part of our kingdom.;;;;;;;;;;;;;
conquer_morocco_title;Conquer Morocco;;;;;;;;;;;;;
conquer_morocco_desc;Free of the king's opression we can finally lay claim to the lands of the Moroccan kingdom and recreate the realm as we see fit!;;;;;;;;;;;;;
conquest_of_levant_title;Conquest of the Levant;;;;;;;;;;;;;
conquest_of_levant_desc;As our nation rises again the time has come to expand out territory. The rich lands of levant will certainly are a an important territory that can let us be able to controll trade from India to Europe;;;;;;;;;;;;;
conquest_of_syria_title;Conquer Mesopotamia;;;;;;;;;;;;;
conquest_of_syria_desc;We have managed to take controll over the levant, but the rich lands of Baghdad still remain under foregin rule! We must seize them at once!;;;;;;;;;;;;;
muhmmad_ali_reforms_title;Reforms of Muhmmad Ali;;;;;;;;;;;;;
muhmmad_ali_reforms_desc;Muhammad Ali's goal was for Egypt to leave the Ottoman Empire and be ruled by his own hereditary dynasty. To do that, he had to reorganize Egyptian society, streamline the economy, train a professional bureaucracy, and build a modern military.;;;;;;;;;;;;;
crown_of_hungary_title;Return of the Habsburg administration;;;;;;;;;;;;;
crown_of_hungary_desc;The Habsburgs have returned to rule country and it is only natural we should return their laws to our realm or else theym might do it for us;;;;;;;;;;;;;
rakoczi_war_of_independence_title;Begin Rakoczi's war of independence;;;;;;;;;;;;;
rakoczi_war_of_independence_desc;With the Treaty of Karlowitz in 1699, the Ottoman Empire renounced almost all of its claims to some of its territories, which were conquered from the medieval Kingdom of Hungary after 1526. The nobility was against Habsburg rule because the lands formerly taken away from them by the Ottomans were returned only to those who could prove their right to own the property and could pay 10% of its worth to the Habsburgs. If they failed to do so, the property went to creditors of the Empire. The peasant class turned against the Empire because of the hardships the long wars brought upon them. In 1697 an anti-Habsburg uprising in Tokaj was suppressed. However, relations between the court and the nobility were deteriorating, and the new Habsburg rulers treated the peasants so poorly that eventually some people wished for a return to Turkish rule.;;;;;;;;;;;;;
down_the_danube_title;Down the Danube;;;;;;;;;;;;;
down_the_danube_desc;For our realm to prosper it is necessery that we expand. The danube river serves as an important trade route for merchants in the region, by conquering it we can make sure that our nation is set on a proper course to greatness;;;;;;;;;;;;;
down_the_danube_aus_title;Down the Danube;;;;;;;;;;;;;
down_the_danube_aus_desc;For our realm to prosper it is necessery that we expand. The danube river serves as an important trade route for merchants in the region, by conquering it we can make sure that our nation is set on a proper course to greatness;;;;;;;;;;;;;
open_hre_reforms_title;Open Holy Roman Reforms;;;;;;;;;;;;;
open_hre_reforms_desc;Open Holy Roman Reforms;;;;;;;;;;;;;
close_hre_reforms_title;Close Holy Roman Reforms;;;;;;;;;;;;;
kingdom_title_title;Proclaim a Kingdom;;;;;;;;;;;;;
kingdom_title_desc;For centuries savoyard rulers have tried to acquire the titles of Kings, yet never managed to do so. But now thanks to our recent conquest we can finally proclaim a new kingdom in the italian peninsula;;;;;;;;;;;;;
emmanuel_admin_reform_title;Emmanuelian Administration Reforms;;;;;;;;;;;;;
emmanuel_admin_reform_desc;Despite his military skill Charles Emmanuel declined to participate in the Seven Years’ War, concentrating instead on instituting various administrative reforms and ensuring the prosperity of his nation.;;;;;;;;;;;;;
emmanuel_mil_reform_title;Adopt a Prussian army model;;;;;;;;;;;;;
emmanuel_mil_reform_desc;Seeing the success and quality of the Prussian Army Charles Emmanuel used his friend relations with the King in Prussia to gather knowlage about the training, tactics and forms of discipline inposed in his armies, allowing him to enact reforms and create his very own mighty military;;;;;;;;;;;;;
close_hre_reforms_desc;Close Holy Roman Reforms;;;;;;;;;;;;;
reign_in_italy_title;Reestablish Imperial Reign in Italy;;;;;;;;;;;;;
reign_in_italy_desc;Italy has started to slowly act independently and slip away from the Imperial rule during the 14th century and now the time has come for them to kneel down before the Emperor once more.;;;;;;;;;;;;;
enact_agrarian_reform_title;Enact the agrarian reform;;;;;;;;;;;;;
enact_agrarian_reform_desc;The Accademia dei Georgofili, founded in 1753, exercised a wide influence on a range of issues touching on agrarian reform. Legislation confirmed the free trade in grain in 1767, suppressed artisanal guilds in 1771, and eliminated all internal customs duties in 1781. Peter Leopold planned to redistribute church and state land to a new class of independent small farmers.;;;;;;;;;;;;;
tuscan_constitutionalism_title;Embrace Tuscan Constitutionalism;;;;;;;;;;;;;
tuscan_constitutionalism_desc;The agrarian reform and societal changes caused by it were supposed to lay the basis for a new kind of polity based on a constitutional monarchy with representative assemblies. Let us go through with the reform and prove that our government system is up to the standards of the Age of Reason.;;;;;;;;;;;;;
etruscan_legacy_title;The Etruscan Legacy;;;;;;;;;;;;;
etruscan_legacy_desc;The lands of Etruria have been home to many great heros and minds, and now we must decide what path shall we take in the future, so as to not dissapoint our ancestors.;;;;;;;;;;;;;
unite_two_sicilies_title;Unite Two Sicilies!;;;;;;;;;;;;;
unite_two_sicilies_desc;Naples and Sicily have been divided and squabbled over by the great powers of Europe for too long. We must reunite the Sicilies and become a great power in our own right.;;;;;;;;;;;;;
decide_on_our_gov_title;The second council of Place of Commune;;;;;;;;;;;;;
decide_on_our_gov_desc;Houndreds of years ago, the citizens of milan gathered and a great golden Ambrosian republic was declared behind the Palace of the Commune, now we meet yet again so at to choose our form of government.;;;;;;;;;;;;;
form_cisalpine_republic_title;Form the Cisalpine Republic!;;;;;;;;;;;;;
form_cisalpine_republic_desc;As the revolution continues to burn in Italy, we should take our first step to unite the peninsula, and declare a republic under which all Italian people may feel equal!;;;;;;;;;;;;;
disband_the_jesuits_title;Disband the Jesuit Order;;;;;;;;;;;;;
disband_the_jesuits_desc;The Jesuits have been kicked from many countries around europe, and there is no point in sustaining them as an order.;;;;;;;;;;;;;
form_god_title;Declare the Kingdom of God!;;;;;;;;;;;;;
form_god_desc;With the lands of Northern Italy under the temporal power of the Holy Father rather than any Emperor or King it is now justified to declare this state the Kingdom of God on Earth.;;;;;;;;;;;;;
claim_iraq_title;Recapture Baghdad!;;;;;;;;;;;;;
claim_iraq_desc;The 1534 capture of Baghdad by Suleiman the Magnificent of the Ottoman Empire from the Safavid dynasty under Tahmasp I was part the Ottoman–Safavid War of 1532 to 1555. Since then no Shah was able to recapture the great city and it's surrounding areas from the filthy turks, not until now ofcourse!!;;;;;;;;;;;;;
indian_frontiers_title;The Indian Frontiers!;;;;;;;;;;;;;
indian_frontiers_desc;It is only natural for the Persia to expand into the divided nawabs that were once loyal to the Mughal Emperor. While they squabble over their pointless matters we shall strike them swiftly, without mercy and assert our dominance in the region!!;;;;;;;;;;;;;
move_capital_to_teheran_title;Move Capital to Teheran!;;;;;;;;;;;;;
move_capital_to_teheran_desc;To singify the return of a centralized and unified Persia we should relocate our capital to a more suitable place worth of the Shah's grace!;;;;;;;;;;;;;
quajar_army_reforms_title;The Quajar Ambition;;;;;;;;;;;;;
quajar_army_reforms_desc;Qajar army reforms were done in a wake of countless wars between the iranian tribes. Persian man have already been hardened by war and a newly reformed army will ensure the stability of our realm.;;;;;;;;;;;;;
restore_afsharid_rule_title;Restore the Asfharid Dynasty;;;;;;;;;;;;;
restore_afsharid_rule_desc;We may have been exciled from isfahan, but the fight is not over yet! We shall return and bring back the glory that Nader shah brought to out nation!;;;;;;;;;;;;;
safavid_ambition_title;The Safavid Ambition;;;;;;;;;;;;;
safavid_ambition_desc;Many years have passed since Abbas the great has lost control over the tigris and euphrates rivers. The filthy turks have been inhabiting the area for years now, but no more, we shall drive them out, and assert ourselves as the dominant empire in the east!;;;;;;;;;;;;;
asfharid_ambition_title;The Asfgarid Ambition;;;;;;;;;;;;;
asfharid_ambition_desc;Ever since the nader shah managed to take control over Persia, he has had many succesfull campaigns, slowly subjugating the iranian people. Now that our position is secure, it's time to begin looking outwards, and find new ways to expand.;;;;;;;;;;;;;
persian_caucases_title;Subjugate the Caucases;;;;;;;;;;;;;
persian_caucases_desc;The Caucases have been a place of rivlary between the Ottoman Turks and Persia for centuries. But now a new Empire has entered the stage - The Russians! we must secure our controll over the area quicly, otherwise our influence there might be lost alltogheter!;;;;;;;;;;;;;
augusts_rule_from_sax_title;Rule from Dresden;;;;;;;;;;;;;
augusts_rule_from_sax_desc;The manners of the Commonwealths government are truly making our ruler furious, perhaps it is better to move back from Warsaw and rule the Commonwealth-Saxon union from here?;;;;;;;;;;;;;
claim_thuringia_title;Claim Thurninga;;;;;;;;;;;;;
claim_thuringia_desc;The Lands of Thuringia are filled with insignificant dukes that fight for whatever power they can hold. Let us put an end to their squabbles and take over the area once and for all!;;;;;;;;;;;;;
increase_colonization_efforts_nat_title;Import Western Medicine;;;;;;;;;;;;;
increase_colonization_efforts_nat_desc;Thanks to our modernisation efforts and the discovery of many riches enjoyed by the foreginers we can finally share them with our population and rip the benefits to build a strong native nations.;;;;;;;;;;;;;
form_western_confederacy_title;Create the Indian Confederacy;;;;;;;;;;;;;
form_western_confederacy_desc;More and more it has become apparent that we will only continue to lose our lands to the white devils from across the continent if we remain fractured. The time has come to resist the invaders and form a proper pan-native confederacy, in which all native americans will be equal.;;;;;;;;;;;;;
tribal_war_title;Declare Tribal War;;;;;;;;;;;;;
tribal_war_desc;War has come to the shores of our tribes, and we shall resist our invaders by any means necessery!;;;;;;;;;;;;;
construct_prophetstown_title;Create Prophetstown!;;;;;;;;;;;;;
construct_prophetstown_desc;As we unite the many tribes of north america, we should create a formal capital so that we may assure other confederacy members that we mean well!;;;;;;;;;;;;;
decide_foreign_policy_title;The Matter of Foreign Policy;;;;;;;;;;;;;
decide_foreign_policy_desc;We have recovered Hungary, and now our a heated discussion on our next foreign policy goal. Let us get rid of the confusion of our subjects and declare formally what our foregin policy will attempt to achieve.;;;;;;;;;;;;;
conquest_of_rome_title;The conquest of Rome;;;;;;;;;;;;;
conquest_of_rome_desc;Conquering Rome has always been the dream of many Ottoman Sultans ever since taking Constantinopole. Now we have managed to subdue the center of the Christian World, nothing can stop us from spreading the glory of Islam further to europe!;;;;;;;;;;;;;
eastern_tributaries_title;Subdue Persia;;;;;;;;;;;;;
eastern_tributaries_desc;Ottomans and the Persians have always been great rivals, but now the time has come to prove which nation is supirior. The lands of Azerbeijan were once part of our might Empire, but were quicly lost after their subsiquent conquest - let us bring them once more under Ottomand Rule!;;;;;;;;;;;;;
end_romanian_principalities_title;Integrate the Romanian Principalities;;;;;;;;;;;;;
end_romanian_principalities_desc;The lands up the Danube have had too much freedom for far too long! Let us integrate them fully into our Empire;;;;;;;;;;;;;
end_maghreb_vassals_title;Integrate the Maghreb Protectorates;;;;;;;;;;;;;
end_maghreb_vassals_desc;If the Sultans of the Maghreb still wish for protection of the Ottoman Empire, they should give up the rests of their autonomy and be integrated properly into our realm!;;;;;;;;;;;;;
restablish_acech_dominion_title;Reestablish dominion over Acech Sultanate;;;;;;;;;;;;;
restablish_acech_dominion_desc;Many years ago the Ottoman Sultans have aidied the Sulatanate of Acech in their wars against the Portugese. Now new nations have acquired footholds in the region, and we can't be left out and have over influence be Diminished;;;;;;;;;;;;;
integrate_acech_title;Integrate the Acech Sultanate;;;;;;;;;;;;;
integrate_acech_desc;The situation on the Sumatra island is quite tense and we can't risk let other nations take over the region. Therfore it is critical we take away any autonomy the acech Sultanate might have and integrate them into our realm;;;;;;;;;;;;;
form_delhi_sultanate_title;Sultan of Delhi;;;;;;;;;;;;;
form_delhi_sultanate_desc;Delhi was once the capital of the entire Indian subcontinent and our own state is in many ways a continuation of their traditions. Let us reclaim the heritage of the sultans of Delhi, and rule the subcontinent from their ancient capital in the Doab.;;;;;;;;;;;;;
delhi_expansion_title;Reclaim Lands Lost;;;;;;;;;;;;;
delhi_expansion_desc;Now that we have reformed the Delhi Sultanate, we can lay claim to the lands that were once ruled by the sultanate.;;;;;;;;;;;;;
delhi_india_title;Supremacy over India;;;;;;;;;;;;;
delhi_india_desc;As the dominant power in the indian subcontinent it is only natural that we declare our spuremacy over the region and force the smaller states to join us!;;;;;;;;;;;;;
form_our_empire_title;Proclaim our own Empire!;;;;;;;;;;;;;
form_our_empire_desc;Through blood and iron we have managed to dominate the Indian continents and no sultans nor raj's will be able to challange our spremacy now;;;;;;;;;;;;;
form_deccan_title;Proclaim The Deccan Sultanate;;;;;;;;;;;;;
form_deccan_desc;This land was once foreign to our ancestors but we have made it our own. Here we have built a new society where Persianate influences have met local ancient Indian traditions. We have our own language, our own administrative traditions and our own myths and legends. It is time we show the world that the south has overcome its differences and is united as one.;;;;;;;;;;;;;
form_orissa_title;Unite Orissa;;;;;;;;;;;;;
form_orissa_desc;With the heartlands of Orissa under our control it is time we claim our legacy as servitors of Jagannath and proclaim ourselves kings over the entire region!;;;;;;;;;;;;;
assert_mughal_supremacy_title;Assert Mughal Dominance!;;;;;;;;;;;;;
assert_mughal_supremacy_desc;With no independent states remaining on the subcontinent, we should declare ourselves the rulers of all India. No one shall oppose the Mughal Sultan now!;;;;;;;;;;;;;
claim_lombardy_title;Claim Lombardy;;;;;;;;;;;;;
claim_lombardy_desc;Lombardy was in it's entierty always a part of the Duchy of Milan, until the filthy Venetians have claimed their hands on it. Let us reclaim what was once lost and let Lombardy be for the Lombards, and Lombards only!;;;;;;;;;;;;;
acquire_liv_title;Reconquer Livonia;;;;;;;;;;;;;
acquire_liv_desc;Once praud brothers of the sword have forfited their Monastic tradition in favor of a more secularized government and subjected themselves to the filthy Poles! Now that our order is back we should reconquer the lands and restore the Livonian Order.;;;;;;;;;;;;;
push_forward_title;Push against the Slavs;;;;;;;;;;;;;
push_forward_desc;From all sides we are surrounded by filthy non-beliver slavs! It is our duty as servents of god to drive them out of out bordering lands and restore proper christian rule there.;;;;;;;;;;;;;
reform_byzantium_title;Restore the Byzantine Empire!;;;;;;;;;;;;;
reform_byzantium_desc;The glorious Byzantine Empire is gone, but as long as there are Greeks in Constantinople, there is hope of resurrection. We can take its place in spirit, but we cannot take its name unless we prove worthy...;;;;;;;;;;;;;
reestablish_thema_system_title;Reestablish the Thema System;;;;;;;;;;;;;
reestablish_thema_system_desc;The themes or themata were the main military/administrative divisions of the middle Byzantine Empire. They were established in the mid-7th century in the aftermath of the Slavic invasion of the Balkans and Muslim conquests of parts of Byzantine territory, and replaced the earlier provincial system established by Diocletian and Constantine the Great. In their origin, the first themes were created from the areas of encampment of the field armies of the East Roman army, and their names corresponded to the military units that had existed in those areas. We shall revive it to improve our administration and military.;;;;;;;;;;;;;
rome_restored_title;Rome Restored!;;;;;;;;;;;;;
rome_restored_desc;Our generals have now exceeded even the great Belisarius by returning the whole of Italy to Imperial control, and so they must be awarded the grandest triumph the Empire has ever seen!;;;;;;;;;;;;;
province_of_illyria_title;Establish the province of Illyria;;;;;;;;;;;;;
province_of_illyria_desc;The filthy slavs shall be driven out and the lands of Illyria will return under the rule of our mighty empire!;;;;;;;;;;;;;
recover_levant_title;Recover the levant;;;;;;;;;;;;;
recover_levant_desc;After the Ottoman collpase the power vacuum in levant have left no power in the dominant position. We should seize our chance and add the rich territories into our Empire!;;;;;;;;;;;;;
the_bread_basket_title;Byzantine Egypt;;;;;;;;;;;;;
the_bread_basket_desc;Since we took control of the levant, it is only logical that we subdue the lands of pharos as well!;;;;;;;;;;;;;
maghreb_conquest_title;Push into Maghreb;;;;;;;;;;;;;
maghreb_conquest_desc;With Egypt under us once again, it is time to push back against the islamic invasion further and recover the lands of Carthagina that were once part of our mighty empire.;;;;;;;;;;;;;
mobilize_the_nobility_title;Mobilize The Nobility;;;;;;;;;;;;;
mobilize_the_nobility_desc;Mobilize the nobles in our realm to provide us with an army in order to help the war effort §RThis decision will create a BUGGED stack in your capital, remember to SELECT IT AND GROUP IT, having a bugged 1k stack in your capital on pourpose should be considered a rulebreak by the host!§;;;;;;;;;;;;;
secure_fr_na_title;Native Protection Act;;;;;;;;;;;;;
secure_fr_na_desc;Many forts in our possesions in the North American continent are dissconetcted and divded across the many native nations. We should enforce our rule and influence over them and threaten severe consequences if they decide to oppose the glory of the French Empire!;;;;;;;;;;;;;
declare_the_austrian_empire_title;Declare the Austrian Empire!;;;;;;;;;;;;;
declare_the_austrian_empire_desc;With the Holy Roman Empire Dismantled, we cannot remain a simple archduchy can we? The Habsburg domain is vast and we can declare ourselves as the Emperor of the Habsburg Empire!;;;;;;;;;;;;;
napoleonic_coup_title;Proclaim the French Empire!;;;;;;;;;;;;;
napoleonic_coup_desc;The Revolutionary government is ineffective and we the great general Napoleon must seize controll of it;;;;;;;;;;;;;
napoleonic_conquest;Napoleonic Conquests;;;;;;;;;;;;;
form_franco_spanish_union_diplo_title;Proclaim the Bourbon Empire!;;;;;;;;;;;;;
form_franco_spanish_union_diplo_desc;The Bourbons controll vast lands in western Europe, we should unite these states under a one singe monarch and finally outclass the Habsburgs!;;;;;;;;;;;;;
form_franco_spanish_union_war_title;Unite the Bourbon Realms by Force!;;;;;;;;;;;;;
form_franco_spanish_union_war_desc;The Bourbons controll vast lands in western Europe, we should unite these states under a one singe monarch and finally outclass the Habsburgs!;;;;;;;;;;;;;
french_constitution_title;The French Constitution of $YEAR$;;;;;;;;;;;;;
french_constitution_desc;French constitution created by the National Assembly during the French Revolution. It retained the monarchy, but sovereignty effectively resided in the Legislative Assembly, which was elected by a system of indirect voting. The franchise was restricted to “active” citizens who paid a minimal sum in taxes; about two-thirds of adult men had the right to vote for electors and to choose certain local officials directly;;;;;;;;;;;;
create_the_national_guard_title;Mobilize the National Guard!;;;;;;;;;;;;;
create_the_national_guard_desc;The finest man of the revolution await our orders! \n §RThis decision will create a BUGGED stack in your capital, remember to SELECT IT AND GROUP IT, having a bugged 1k stack in your capital on pourpose should be considered a rulebreak by the host!§;;;;;;;;;;;;;
act_of_union_ire_title;The Act of Union of $YEAR$;;;;;;;;;;;;;
act_of_union_ire_desc;Let us let the irish into the union and proclaim the United Kingdom of Great Britain and Ireland!;;;;;;;;;;;;;
britannia_rules_the_waves_title;Rule Briannia, Britannia Rule the Waves!;;;;;;;;;;;;;
britannia_rules_the_waves_desc;Rule, Britannia! Britannia, rule the waves! Britons never, never, never shall be slaves. When Britain first, at heaven's command, Arose from out the azure main, This was the charter of the land, And Guardian Angels sang this strain: The nations not so blest as thee Must, in their turn, to tyrants fall, While thou shalt flourish great and free: The dread and envy of them all.;;;;;;;;;;;;;
dispute_spanish_succession_gbr_title;Dispute the Spanish Succession;;;;;;;;;;;;;
dispute_spanish_succession_gbr_desc;The Spanish have chosen an heir that we obviously cannot aspect! We should annouce to the world that we do not agree with the choice;;;;;;;;;;;;;
the_leviathan_title;The Leviathan;;;;;;;;;;;;;
the_leviathan_desc;The English had always had problems with the pesky parlimentaries, but no more - we shall rule the isles with an iron fist without the help of a parliment and become the Leviethan!;;;;;;;;;;;;;
end_enforce_military_access_title;§GEnd Enforce Imperial Military Access§;;;;;;;;;;;;;
end_enforce_military_access_desc;We Don't need the access to the Empire anymore;;;;;;;;;;;;;
enforce_military_access_title;§GEnforce Imperial Military Access§;;;;;;;;;;;;;
enforce_military_access_desc;War is upon us and we need to Access the vast lands of Imperial States! \n §GHoly Roman Emperor attacking through neutral HRE core provinces SHOULD NOT BE CONSIDERED A RULE BREAK§;;;;;;;;;;;;;
korean_knife_title;Korean Knife;;;;;;;;;;;;;
korean_knife_desc;Korea is a knife pointing at Japan, We should seize it at once!;;;;;;;;;;;;;
philipino_conquest_title;Expand South;;;;;;;;;;;;;
philipino_conquest_desc;The Spanish poessesions in the south shall make an excellent point of spreading our power further into Indenesia!;;;;;;;;;;;;;
declare_japanese_empire_title;Declare The Japanese Empire;;;;;;;;;;;;;
declare_japanese_empire_desc;The Empire of the Rising Sun will dominate asia and soon, the world!;;;;;;;;;;;;;
pacific_beast_title;Pacific beast;;;;;;;;;;;;;
pacific_beast_desc;China's weakness has been proven many times, and now a opportunity stands before us to subdue most of the land owned by the Qing dynasty and dominate the area.;;;;;;;;;;;;;
the_four_year_sejm_title;Begin The Great Sejm;;;;;;;;;;;;;
the_four_year_sejm_desc;Many Great minds have thought of urgent reforms necessery to improve the functioning of the Commonwealth, but none were really enacted due to the law of veto. Now that that dreaded institution is gone, we can safely gather and debate over the course our country shall take;;;;;;;;;;;;;
polaniecki_universal_title;The Proclamation of Polaniec;;;;;;;;;;;;;
polaniecki_universal_desc;The Proclamation of Polaniec was made in 1794 by Thaddeus Kosciuszko, a vetaran of the American War of Independence, after he started the uprising following the second partition of the Commonwealth. The Proclamation guranteed new laws to serfs and commoners, effectivly freeing the former, in order to encourage more people to join the uprising;;;;;;;;;;;;;
duchy_of_courland_title;Seize controll of The duchy of Courland;;;;;;;;;;;;;
duchy_of_courland_desc;The duchy of courland has been our puppet for many years we should seize more control of it;;;;;;;;;;;;;
refute_the_partitions;Refute the Partitions!;;;;;;;;;;;;;
refute_the_partitions_desc;O sacred love of the beloved Country, Only good and true minds can experience you! For thee, virulent poisons are savory For thee, chains and fetters are not an abuse. Thou embellish cripples with scars of glory, In the mind, thou dost nestle pleasures most true. Might one, to thy succor, endeavor to fly, 'Twere nothing to live poor, 'twere nothing to die.;;;;;;;;;;;;;
portuguese_zanzibar_title;Demand colonies in Zanzibar!;;;;;;;;;;;;;
portuguese_zanzibar_desc;Deman colonies in the Zanzibar and establish our proper presence there;;;;;;;;;;;;;
king_in_prussia_title;King In Prussia!;;;;;;;;;;;;;
king_in_prussia_desc;On 18 January 1701, Frederick William's son, Elector Frederick III, upgraded Prussia from a duchy to a kingdom and crowned himself King Frederick I. In the Crown Treaty of 16 November 1700, Leopold I, emperor of the Holy Roman Empire, allowed Frederick only to title himself "King in Prussia", not "King of Prussia". The state of Brandenburg-Prussia became commonly known as "Prussia", although most of its territory, in Brandenburg, Pomerania, and western Germany, lay outside Prussia proper.;;;;;;;;;;;;;
destroy_the_hordes_title;Destroy the Hordes;;;;;;;;;;;;;
destroy_the_hordes_desc;The Hordes west have terrorized our population for long enough, but no more! We shall end their rule once and for all;;;;;;;;;;;;;
southern_conquests_title;Southern Conquests;;;;;;;;;;;;;
southern_conquests_desc;The lands in Burma and Vietnam shall serve well as a buffer against the saveges down south!;;;;;;;;;;;;;
administrative_reform_title;Reform the Qing Imperial Adminstration;;;;;;;;;;;;;
administrative_reform_desc;The many vassals under our rule and chinese lands shall finally be fully incorporated into our empire;;;;;;;;;;;;;
peter_the_greats_reforms_title;Peter I Romanov's Reforms;;;;;;;;;;;;;
peter_the_greats_reforms_desc;Through a number of successful wars, he expanded the Tsardom into a much larger empire that became a major European power and also laid the groundwork for the Imperial Russian Navy after capturing ports at Azov and the Baltic Sea. He led a cultural revolution that replaced some of the traditionalist and medieval social and political systems with ones that were modern, scientific, Westernised and based on the Enlightenment. Peter's reforms had a lasting impact on Russia, and many institutions of the Russian government trace their origins to his reign;;;;;;;;;;;;;
catharine_the_greats_reforms_title;Catherine II Romanov's Reforms;;;;;;;;;;;;;
catharine_the_greats_reforms_desc;Catherine reformed the administration of Russian guberniyas (governorates), and many new cities and towns were founded on her orders. An admirer of Peter the Great, Catherine continued to modernize Russia along Western European lines. However, military conscription and the economy continued to depend on serfdom, and the increasing demands of the state and of private landowners intensified the exploitation of serf labour. This was one of the chief reasons behind rebellions, including the large-scale Pugachev Rebellion of Cossacks, nomads, peoples of Volga and peasants. The period of Catherine the Great's rule, the Catherinian Era, is considered a Golden Age of Russia.;;;;;;;;;;;;;
enforce_peace_tur_title;Enforce Peace on The Ottoman Empire!;;;;;;;;;;;;;
enforce_peace_tur_desc;The Ottomans already agreed to giving up lands in crimea and they cannot defeat our armies anyway! We shall end this war once and for all!;;;;;;;;;;;;;
centralise_spanish_empire_title;Centralise the Spanish Empire;;;;;;;;;;;;;
centralise_spanish_empire_desc;Our lands in europe are vast and unorganized, now that we have recovered from succesion wars and established a more dominant position in our realm, we can attempt to centralise it;;;;;;;;;;;;;
dispute_spanish_succession_svy_title;Dispute The Spannish Succession;;;;;;;;;;;;;
dispute_spanish_succession_svy_desc;The Spanish have chosen an heir that we obviously cannot aspect! We should annouce to the world that we do not agree with the choice;;;;;;;;;;;;;
recover_morea_title;Recover Morea;;;;;;;;;;;;;
recover_morea_desc;Morea was lost to the venitians in the Great Turkish War, humiliating us greatly. But no more!;;;;;;;;;;;;;
create_the_continental_army_title;Create the Continental Army;;;;;;;;;;;;;
